pickup_datetime,fare_amount,fare_class,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2010-04-18 12:11:16 UTC,8.5,0,-73.998945,40.764154,-73.977072,40.76021,3
2010-04-15 06:14:53 UTC,6.1,0,-73.994568,40.750504,-73.978507,40.758899,1
2010-04-16 09:21:43 UTC,9.3,0,-73.968955,40.760935,-73.963035,40.776758,1
2010-04-19 20:37:57 UTC,4.9,0,-73.995042,40.745015,-74.007052,40.732979,1
2010-04-13 16:40:17 UTC,6.1,0,-73.980031,40.759203,-73.965136,40.771815,1
2010-04-22 13:23:00 UTC,4.5,0,-73.961143,40.806792,-73.966347,40.794745,1
2010-04-21 11:11:07 UTC,7.3,0,-73.958948,40.775011,-73.981466,40.784094,1
2010-04-15 14:14:26 UTC,11.3,1,-73.997818,40.725816,-73.977554,40.687509,1
2010-04-14 00:31:56 UTC,21.3,1,-73.987677,40.722764,-73.960293,40.815762,1
2010-04-21 00:03:50 UTC,14.9,1,-73.979845,40.783691,-73.938514,40.845829,1
2010-04-20 10:39:26 UTC,7.3,0,-73.964017,40.757098,-73.963629,40.774141,1
2010-04-16 20:55:59 UTC,8.1,0,-74.004261,40.719569,-73.982907,40.723472,1
2010-04-21 19:40:18 UTC,4.5,0,-73.970481,40.761908,-73.971252,40.754947,1
2010-04-12 17:14:02 UTC,11.3,1,-73.983408,40.773468,-73.983143,40.741762,2
2010-04-14 02:20:58 UTC,9.3,0,-74.00663,40.740493,-73.98692,40.757508,1
2010-04-24 14:22:40 UTC,6.1,0,-73.982257,40.76614,-73.978072,40.752366,1
2010-04-13 12:47:44 UTC,10.5,1,-73.959752,40.775467,-73.984042,40.748965,1
2010-04-22 23:45:36 UTC,16.9,1,-73.960914,40.772334,-73.874054,40.734275,1
2010-04-19 07:06:29 UTC,9.3,0,-73.955872,40.7795,-73.971948,40.743558,1
2010-04-21 08:52:41 UTC,5.3,0,-73.953522,40.785353,-73.958599,40.772395,1
2010-04-24 01:31:21 UTC,8.9,0,-74.006554,40.741315,-73.979751,40.759406,1
2010-04-16 09:21:48 UTC,6.5,0,-74.007205,40.74359,-73.991131,40.748105,1
2010-04-18 18:12:43 UTC,5.3,0,-73.980118,40.748513,-73.968795,40.759025,2
2010-04-18 22:00:06 UTC,4.5,0,-73.959628,40.763403,-73.959587,40.771123,2
2010-04-20 21:30:53 UTC,25.39,1,-73.958531,40.77261,-73.915971,40.882896,1
2010-04-25 00:06:04 UTC,7.7,0,-73.980719,40.750919,-73.954881,40.767449,1
2010-04-11 18:00:54 UTC,5.7,0,-73.95113,40.774255,-73.959518,40.761858,1
2010-04-22 09:25:09 UTC,11.3,1,-73.971966,40.791415,-73.982812,40.758237,1
2010-04-20 21:25:10 UTC,4.5,0,-74.002304,40.73301,-73.997642,40.739453,1
2010-04-16 14:13:34 UTC,4.9,0,-73.97793,40.783218,-73.976266,40.794302,1
2010-04-19 12:54:59 UTC,4.5,0,-73.960172,40.758487,-73.972537,40.750863,1
2010-04-13 22:09:45 UTC,5.7,0,-73.978759,40.755816,-73.99053,40.750857,1
2010-04-18 12:55:46 UTC,5.7,0,-73.99069,40.756199,-73.983086,40.771689,2
2010-04-17 11:04:20 UTC,6.1,0,-73.97453,40.757208,-73.984672,40.760799,1
2010-04-23 07:29:51 UTC,5.3,0,-73.993177,40.752055,-73.979648,40.761652,1
2010-04-13 15:52:38 UTC,12.1,1,-73.987891,40.737667,-73.957868,40.773572,2
2010-04-20 23:07:00 UTC,8.1,0,-73.982137,40.760402,-73.993238,40.736428,1
2010-04-12 16:10:56 UTC,6.9,0,-73.984758,40.742574,-73.975181,40.761808,1
2010-04-12 10:42:52 UTC,28.9,1,-73.862768,40.769027,-73.993022,40.683708,1
2010-04-19 09:20:29 UTC,5.3,0,-73.981552,40.77299,-73.965046,40.763332,2
2010-04-19 10:21:44 UTC,10.1,1,-73.947773,40.783599,-73.977794,40.773796,1
2010-04-14 11:16:41 UTC,4.1,0,-73.992647,40.72839,-73.997078,40.725644,1
2010-04-25 02:12:57 UTC,4.5,0,-73.987351,40.747929,-73.9957,40.743988,1
2010-04-24 07:12:46 UTC,4.9,0,-73.977616,40.683879,-73.970451,40.672247,1
2010-04-24 13:12:54 UTC,23.3,1,-73.990842,40.760655,-73.889613,40.74688,2
2010-04-13 14:19:05 UTC,8.9,0,-73.997077,40.724975,-74.009622,40.715033,1
2010-04-25 00:43:19 UTC,16.5,1,-74.009072,40.726135,-73.975528,40.781905,1
2010-04-14 08:45:44 UTC,3.7,0,-73.976785,40.751874,-73.970464,40.757029,2
2010-04-20 19:46:42 UTC,11.3,1,-73.968253,40.793137,-74.003743,40.751625,2
2010-04-14 15:16:45 UTC,14.5,1,-74.011884,40.702789,-73.959982,40.762577,1
2010-04-12 17:24:49 UTC,2.9,0,-73.963288,40.777575,-73.966861,40.772543,1
2010-04-17 17:56:02 UTC,13.7,1,-73.992507,40.724315,-73.94982,40.730611,1
2010-04-23 00:01:42 UTC,15.3,1,-73.963838,40.671964,-73.992577,40.723882,2
2010-04-18 08:26:07 UTC,7.7,0,-73.987193,40.77088,-73.984778,40.748268,4
2010-04-25 02:06:32 UTC,10.9,1,-73.986251,40.74768,-73.94986,40.784364,1
2010-04-22 15:47:07 UTC,10.5,1,-74.016084,40.70647,-73.9938,40.695778,1
2010-04-12 23:17:22 UTC,4.5,0,-73.987914,40.74373,-73.990188,40.734501,1
2010-04-21 10:17:00 UTC,8.1,0,-73.986952,40.725452,-73.974252,40.753227,1
2010-04-20 10:56:08 UTC,4.1,0,-73.962398,40.778889,-73.968174,40.770699,1
2010-04-23 15:31:11 UTC,7.3,0,-73.982699,40.772755,-73.972456,40.782882,1
2010-04-22 15:21:19 UTC,6.5,0,-74.008094,40.738916,-74.006507,40.751311,1
2010-04-12 00:23:00 UTC,9.3,0,-73.991323,40.74996,-74.016672,40.716447,3
2010-04-15 20:25:40 UTC,11.7,1,-73.981737,40.763382,-74.007404,40.741151,1
2010-04-20 12:32:53 UTC,8.9,0,-73.982509,40.761759,-73.977328,40.750427,1
2010-04-14 14:59:11 UTC,16.1,1,-74.011266,40.702783,-73.973144,40.755586,1
2010-04-11 16:36:00 UTC,9.7,0,-73.977835,40.762377,-73.990165,40.751647,1
2010-04-21 19:49:00 UTC,7.7,0,-73.9761,40.75986,-73.993662,40.74654,5
2010-04-19 05:58:51 UTC,8.1,0,-73.94147,40.755093,-73.952303,40.769668,1
2010-04-23 22:49:30 UTC,6.5,0,-73.987324,40.749489,-73.967863,40.753737,1
2010-04-15 09:17:29 UTC,10.5,1,-73.955206,40.76999,-73.984641,40.755558,1
2010-04-19 14:23:51 UTC,5.3,0,-74.014537,40.703327,-74.007739,40.710484,1
2010-04-11 13:03:04 UTC,4.9,0,-73.992809,40.753394,-73.994703,40.760821,1
2010-04-16 22:45:51 UTC,6.1,0,-73.981517,40.773711,-73.978812,40.789157,1
2010-04-22 22:16:16 UTC,4.5,0,-74.000089,40.743224,-73.990952,40.747154,1
2010-04-20 14:46:11 UTC,10.1,1,-73.909099,40.745015,-73.891617,40.766397,1
2010-04-21 16:06:42 UTC,8.5,0,-73.968028,40.762202,-73.989751,40.756482,1
2010-04-16 08:51:43 UTC,9.7,0,-74.00206,40.74032,-73.984464,40.761834,1
2010-04-21 15:25:58 UTC,5.7,0,-74.006595,40.716657,-73.993259,40.720036,1
2010-04-16 15:52:32 UTC,4.9,0,-73.97446,40.758235,-73.969165,40.766185,2
2010-04-23 01:25:00 UTC,7.7,0,-73.982318,40.771563,-73.961452,40.760198,2
2010-04-24 01:11:13 UTC,4.5,0,-73.963429,40.76875,-73.973027,40.7562,1
2010-04-15 01:41:04 UTC,4.9,0,-73.987816,40.72146,-73.992508,40.711857,1
2010-04-20 13:20:08 UTC,8.9,0,-73.988537,40.778696,-73.974089,40.764249,1
2010-04-12 17:50:04 UTC,18.9,1,-74.007514,40.727518,-73.946243,40.772802,1
2010-04-20 18:07:00 UTC,4.5,0,-73.950135,40.795493,-73.952467,40.789483,1
2010-04-22 10:02:53 UTC,32.4,1,-73.863143,40.770164,-73.976209,40.782255,1
2010-04-13 21:03:53 UTC,36.27,1,-73.986791,40.756506,-73.778264,40.71404,1
2010-04-18 14:33:32 UTC,15.3,1,-73.977878,40.745508,-74.013627,40.714984,1
2010-04-20 21:29:11 UTC,5.3,0,-73.982558,40.741831,-73.993108,40.752024,1
2010-04-24 14:34:00 UTC,8.1,0,-74.00697,40.711833,-74.00507,40.73726,5
2010-04-12 18:17:52 UTC,3.3,0,-73.983327,40.760936,-73.989705,40.757013,1
2010-04-15 22:48:36 UTC,8.5,0,-74.004778,40.737517,-73.985637,40.767169,1
2010-04-12 17:24:43 UTC,6.9,0,-73.990632,40.763504,-73.979305,40.74108,1
2010-04-17 05:01:00 UTC,12.9,1,-74.00395,40.720895,-73.98178,40.77699,1
2010-04-21 20:29:32 UTC,4.5,0,-73.987085,40.742804,-73.978673,40.752416,1
2010-04-20 21:28:26 UTC,22.9,1,-74.006784,40.750202,-73.916332,40.870712,1
2010-04-24 01:46:24 UTC,12.9,1,-73.972632,40.764693,-73.910663,40.76403,1
2010-04-13 09:31:41 UTC,4.1,0,-73.976489,40.751526,-73.974533,40.746859,1
2010-04-25 00:34:32 UTC,5.7,0,-73.981272,40.764351,-73.986,40.753114,3
2010-04-15 18:18:21 UTC,10.5,1,-73.978346,40.787451,-73.994088,40.753371,1
2010-04-18 00:57:53 UTC,14.9,1,-74.00605,40.708191,-73.982653,40.754168,1
2010-04-13 07:36:27 UTC,11.3,1,-73.92123,40.743678,-73.968278,40.758948,1
2010-04-23 23:01:26 UTC,16.1,1,-73.987152,40.750455,-73.943226,40.769038,2
2010-04-21 16:26:53 UTC,8.1,0,-73.981745,40.770424,-73.970099,40.763157,1
2010-04-24 18:02:47 UTC,6.1,0,-73.993498,40.745629,-73.995563,40.730918,1
2010-04-18 21:33:50 UTC,8.1,0,-74.004324,40.742379,-73.983437,40.725285,4
2010-04-23 09:55:04 UTC,11.3,1,-73.965485,40.806054,-73.966954,40.770638,2
2010-04-19 18:45:57 UTC,11.7,1,-74.001302,40.727552,-73.967629,40.764061,1
2010-04-12 14:52:14 UTC,4.5,0,-73.96528,40.759024,-73.96786,40.765388,1
2010-04-19 17:45:56 UTC,12.9,1,-73.9696,40.750648,-74.008355,40.746486,3
2010-04-14 08:57:01 UTC,28.9,1,-73.87096,40.773806,-73.979644,40.76611,1
2010-04-25 01:54:15 UTC,11.3,1,-73.971417,40.759222,-74.007266,40.740084,2
2010-04-15 09:53:00 UTC,8.5,0,-73.98911,40.721955,-73.985028,40.747668,2
2010-04-11 08:18:31 UTC,2.5,0,-73.95672,40.758422,-73.957866,40.758684,1
2010-04-22 09:49:35 UTC,4.1,0,-73.98975,40.757268,-73.984672,40.759274,1
2010-04-16 12:13:30 UTC,6.9,0,-73.98483,40.742897,-74.004614,40.741549,1
2010-04-13 14:55:24 UTC,6.1,0,-73.958405,40.781657,-73.969436,40.78543,1
2010-04-23 22:54:55 UTC,4.1,0,-73.977109,40.787744,-73.981468,40.780479,1
2010-04-20 19:06:11 UTC,6.1,0,-73.979564,40.771041,-73.97819,40.783274,1
2010-04-21 22:37:52 UTC,12.5,1,-73.959608,40.764333,-73.970098,40.799354,1
2010-04-14 16:28:31 UTC,3.7,0,-73.953673,40.77882,-73.946067,40.773169,1
2010-04-15 21:46:19 UTC,4.1,0,-74.003314,40.734282,-74.00194,40.728242,2
2010-04-11 08:27:21 UTC,8.9,0,-74.006324,40.743789,-73.975137,40.765088,1
2010-04-11 10:27:29 UTC,16.1,1,-73.925353,40.772985,-73.982966,40.761652,1
2010-04-12 16:52:33 UTC,4.1,0,-73.968161,40.751479,-73.975525,40.753687,1
2010-04-20 07:09:20 UTC,9.3,0,-73.978969,40.783379,-73.994563,40.750593,2
2010-04-15 19:49:54 UTC,18.1,1,-73.94901,40.808269,-73.986885,40.747523,1
2010-04-14 09:51:12 UTC,6.5,0,-73.95278,40.789292,-73.946433,40.780465,1
2010-04-20 11:15:56 UTC,15.3,1,-73.788216,40.647881,-73.869042,40.671451,2
2010-04-21 08:24:14 UTC,4.9,0,-73.974971,40.753523,-73.981198,40.761119,1
2010-04-14 07:16:26 UTC,6.9,0,-73.968698,40.761483,-73.945268,40.777057,1
2010-04-19 17:53:20 UTC,4.1,0,-74.011094,40.701978,-74.009146,40.706759,1
2010-04-19 08:01:37 UTC,12.9,1,-73.99062,40.745855,-73.945679,40.773764,1
2010-04-24 15:39:18 UTC,6.9,0,-73.982155,40.775564,-73.969908,40.800139,1
2010-04-16 18:59:08 UTC,6.1,0,-73.999933,40.738801,-74.001743,40.750917,1
2010-04-16 14:08:25 UTC,4.5,0,-73.966023,40.770362,-73.967966,40.762523,1
2010-04-14 00:37:07 UTC,2.5,0,-73.981882,40.766938,-73.981558,40.766645,1
2010-04-18 14:24:09 UTC,6.9,0,-73.962325,40.767261,-73.968754,40.764451,2
2010-04-17 04:27:17 UTC,4.1,0,-73.855099,40.727295,-73.843408,40.720989,1
2010-04-12 10:22:38 UTC,6.5,0,-73.975362,40.760164,-73.993736,40.740219,1
2010-04-12 19:23:57 UTC,8.1,0,-74.009716,40.704703,-74.013796,40.715496,1
2010-04-23 19:51:41 UTC,13.3,1,-73.979624,40.783852,-73.991156,40.750083,1
2010-04-16 19:33:04 UTC,4.5,0,-73.973029,40.764568,-73.98183,40.768491,1
2010-04-19 20:55:05 UTC,3.7,0,-73.994313,40.741025,-73.988375,40.74848,2
2010-04-21 19:36:21 UTC,2.9,0,-73.982752,40.739496,-73.980491,40.742551,1
2010-04-11 11:33:22 UTC,6.1,0,-73.986473,40.766866,-73.994173,40.75201,1
2010-04-11 04:45:26 UTC,36.5,1,-73.998127,40.740773,-73.882676,40.860242,3
2010-04-18 18:24:38 UTC,4.9,0,-73.997908,40.723862,-74.006193,40.71959,1
2010-04-17 21:31:35 UTC,9.3,0,-73.96755,40.803345,-73.949054,40.778447,1
2010-04-20 20:56:17 UTC,10.9,1,-73.988085,40.74107,-74.014783,40.718085,1
2010-04-24 11:13:32 UTC,3.7,0,-73.992066,40.754136,-73.985265,40.760358,1
2010-04-18 00:22:24 UTC,4.9,0,-74.004997,40.721519,-74.001525,40.731022,1
2010-04-19 08:53:47 UTC,8.9,0,-73.981735,40.74233,-73.980199,40.765002,1
2010-04-21 08:51:29 UTC,5.3,0,-73.965732,40.805279,-73.954701,40.811602,1
2010-04-17 10:04:40 UTC,5.3,0,-73.997941,40.756132,-73.984531,40.755078,1
2010-04-23 13:50:15 UTC,4.9,0,-73.974765,40.76204,-73.982841,40.750895,1
2010-04-16 21:02:49 UTC,5.7,0,-73.96671,40.771294,-73.996037,40.738306,3
2010-04-18 14:02:04 UTC,6.1,0,-73.997292,40.73662,-73.991938,40.725427,3
2010-04-23 08:07:00 UTC,12.5,1,-73.950365,40.771597,-73.982252,40.765652,4
2010-04-11 10:46:23 UTC,8.1,0,-73.980527,40.769779,-73.952205,40.772147,3
2010-04-19 17:02:00 UTC,7.7,0,-73.996655,40.73767,-73.98113,40.763,2
2010-04-13 13:29:24 UTC,14.5,1,-73.99053,40.756073,-73.945487,40.793649,1
2010-04-23 19:36:07 UTC,10.1,1,-73.965459,40.806336,-73.943895,40.794559,1
2010-04-25 02:34:44 UTC,10.5,1,-73.986079,40.759707,-73.951453,40.776853,2
2010-04-21 14:03:25 UTC,7.3,0,-73.982537,40.776737,-73.977898,40.763647,1
2010-04-11 14:20:47 UTC,8.1,0,-73.98979,40.720608,-73.982113,40.743205,1
2010-04-25 01:23:09 UTC,7.7,0,-73.954141,40.770269,-73.975066,40.746013,2
2010-04-12 15:08:00 UTC,7.3,0,-74.005467,40.745872,-73.990413,40.751302,4
2010-04-19 10:22:40 UTC,13.3,1,-73.967558,40.803108,-73.981248,40.751852,1
2010-04-19 10:01:48 UTC,4.5,0,-73.984918,40.769114,-73.994777,40.760134,1
2010-04-24 17:01:30 UTC,16.9,1,-73.975401,40.757231,-74.014695,40.708234,2
2010-04-22 12:55:10 UTC,4.5,0,-73.965774,40.774117,-73.964418,40.776102,1
2010-04-21 10:23:44 UTC,10.1,1,-73.977969,40.753204,-73.997484,40.73763,1
2010-04-13 18:10:41 UTC,6.5,0,-73.976496,40.765687,-73.961071,40.771688,1
2010-04-12 01:19:05 UTC,12.1,1,-74.002956,40.733165,-73.970463,40.783651,1
2010-04-14 17:44:58 UTC,6.9,0,-73.952775,40.766992,-73.968934,40.764031,1
2010-04-14 00:05:15 UTC,11.7,1,-73.978799,40.783384,-74.00822,40.737414,1
2010-04-19 20:53:01 UTC,6.5,0,-73.992909,40.697691,-73.99844,40.677245,1
2010-04-24 03:39:32 UTC,3.7,0,-73.983079,40.722431,-73.987746,40.724028,1
2010-04-22 18:29:19 UTC,6.1,0,-73.980382,40.732256,-73.992206,40.738167,3
2010-04-12 13:28:24 UTC,3.7,0,-73.979055,40.784942,-73.970693,40.785826,1
2010-04-21 09:04:18 UTC,16.1,1,-73.969146,40.801122,-73.972283,40.750649,1
2010-04-23 14:57:38 UTC,7.3,0,-74.007124,40.718058,-73.995081,40.739599,4
2010-04-20 14:12:06 UTC,7.3,0,-73.964116,40.77554,-73.977171,40.75832,1
2010-04-13 20:46:28 UTC,6.1,0,-73.991007,40.745516,-73.974096,40.751377,1
2010-04-11 17:52:38 UTC,19.7,1,-74.007341,40.705958,-73.980227,40.764444,1
2010-04-22 02:21:42 UTC,5.3,0,-74.003504,40.751481,-73.985739,40.75865,4
2010-04-16 11:07:08 UTC,12.9,1,-73.984219,40.748397,-73.978775,40.782443,1
2010-04-13 13:36:17 UTC,6.1,0,-73.98503,40.751249,-73.99868,40.753479,3
2010-04-12 12:20:43 UTC,4.9,0,-73.975172,40.760993,-73.971571,40.763743,1
2010-04-13 23:46:00 UTC,6.9,0,-73.988172,40.757117,-73.994622,40.745307,1
2010-04-19 20:51:29 UTC,11.3,1,-73.991547,40.750179,-73.976889,40.792665,1
2010-04-21 16:09:57 UTC,5.3,0,-73.962062,40.773255,-73.973205,40.763905,1
2010-04-21 12:58:45 UTC,5.7,0,-73.982176,40.768329,-73.985231,40.758422,1
2010-04-23 21:28:47 UTC,6.5,0,-74.010258,40.709246,-74.000874,40.73172,1
2010-04-13 16:43:44 UTC,4.5,0,-73.985459,40.747223,-73.977895,40.751683,1
2010-04-16 09:18:31 UTC,7.7,0,-73.949473,40.772769,-73.970501,40.745824,1
2010-04-22 00:17:48 UTC,6.1,0,-73.936057,40.749733,-73.908341,40.75985,1
2010-04-25 00:32:36 UTC,13.3,1,-74.005169,40.75314,-73.971203,40.749502,2
2010-04-22 10:25:41 UTC,5.7,0,-73.992043,40.749968,-73.988131,40.737903,2
2010-04-12 02:27:04 UTC,26.9,1,-73.992352,40.715071,-73.896465,40.833031,1
2010-04-13 20:30:13 UTC,4.1,0,-73.954725,40.769543,-73.947325,40.775781,1
2010-04-23 08:52:45 UTC,6.1,0,-73.980963,40.742613,-73.971008,40.761773,1
2010-04-13 19:41:03 UTC,4.1,0,-74.001265,40.729299,-74.005684,40.726311,2
2010-04-21 01:17:19 UTC,9.7,0,-73.986194,40.762364,-73.961664,40.797075,1
2010-04-16 13:16:24 UTC,33.2,1,-73.975321,40.765235,-73.864676,40.770253,1
2010-04-20 09:26:00 UTC,6.9,0,-74.00568,40.736743,-74.006855,40.751318,1
2010-04-19 15:52:19 UTC,4.5,0,-73.984144,40.754927,-73.973702,40.747937,1
2010-04-12 13:49:31 UTC,10.5,1,-73.959632,40.773433,-73.945085,40.802503,1
2010-04-24 16:00:00 UTC,6.1,0,-73.96607,40.765128,-73.949353,40.773622,1
2010-04-20 19:53:33 UTC,10.9,1,-73.988266,40.738181,-73.961958,40.762925,1
2010-04-24 14:23:41 UTC,8.5,0,-73.972226,40.786561,-73.980507,40.764463,1
2010-04-25 01:52:03 UTC,8.9,0,-74.002021,40.729982,-73.975382,40.749411,1
2010-04-18 10:14:37 UTC,4.1,0,-73.97917,40.789519,-73.981563,40.780604,1
2010-04-18 03:54:37 UTC,6.1,0,-73.978616,40.777389,-73.964083,40.792148,1
2010-04-22 08:41:51 UTC,12.1,1,-73.951529,40.766356,-73.9792,40.765049,2
2010-04-21 07:36:53 UTC,4.1,0,-73.957922,40.800964,-73.9678,40.792982,1
2010-04-16 15:27:16 UTC,4.5,0,-73.98704,40.738902,-73.985123,40.746309,1
2010-04-12 07:24:24 UTC,4.5,0,-73.980848,40.747897,-73.974346,40.757833,1
2010-04-18 03:07:40 UTC,3.7,0,-73.976351,40.748244,-73.973864,40.747778,1
2010-04-21 22:11:54 UTC,17.3,1,-73.997569,40.719415,-73.94581,40.777786,1
2010-04-15 05:19:03 UTC,8.5,0,-73.952505,40.776734,-73.984981,40.758783,1
2010-04-23 19:36:34 UTC,10.1,1,-73.975911,40.748844,-73.997498,40.716807,1
2010-04-14 23:11:19 UTC,33.3,1,-74.007094,40.706083,-73.858719,40.74353,1
2010-04-15 06:52:08 UTC,7.3,0,-73.990425,40.756019,-73.971478,40.7576,1
2010-04-16 08:15:23 UTC,3.7,0,-73.980378,40.760029,-73.975712,40.755168,1
2010-04-20 08:12:14 UTC,14.5,1,-74.012677,40.708098,-73.96977,40.758861,1
2010-04-17 10:16:44 UTC,10.9,1,-73.984748,40.751206,-73.984679,40.720267,1
2010-04-24 18:38:35 UTC,10.9,1,-73.952894,40.774316,-73.985888,40.756767,1
2010-04-13 23:24:31 UTC,9.3,0,-73.989698,40.739567,-74.014636,40.71783,1
2010-04-17 20:25:42 UTC,13.3,1,-73.947062,40.776151,-73.988266,40.736927,2
2010-04-15 15:24:35 UTC,8.1,0,-73.964545,40.767974,-73.945029,40.749687,1
2010-04-12 08:05:14 UTC,20.9,1,-73.945171,40.802616,-74.00992,40.721057,1
2010-04-13 23:06:00 UTC,14.5,1,-73.983905,40.764945,-73.987115,40.750758,5
2010-04-17 01:16:46 UTC,8.9,0,-73.997469,40.751751,-73.980802,40.784915,1
2010-04-13 09:40:44 UTC,7.7,0,-74.006046,40.739809,-73.986912,40.757742,1
2010-04-11 09:13:57 UTC,13.47,1,-73.947287,40.775699,-73.922673,40.795718,1
2010-04-21 15:23:19 UTC,5.3,0,-73.982128,40.745877,-73.976528,40.73918,1
2010-04-15 12:29:55 UTC,6.9,0,-73.962119,40.776515,-73.979452,40.784805,2
2010-04-12 07:32:21 UTC,4.9,0,-73.983651,40.766109,-73.97004,40.762253,1
2010-04-24 17:58:35 UTC,7.3,0,-73.974172,40.778775,-73.970334,40.762218,1
2010-04-23 18:51:31 UTC,49.57,1,-73.783709,40.648682,-73.973943,40.756578,1
2010-04-11 13:31:34 UTC,4.5,0,-74.000406,40.761871,-73.989505,40.768669,1
2010-04-15 09:20:18 UTC,4.9,0,-73.959907,40.766807,-73.9682,40.758916,1
2010-04-14 19:28:18 UTC,6.9,0,-74.004873,40.737434,-73.984752,40.745081,4
2010-04-21 23:30:24 UTC,12.5,1,-73.994449,40.680761,-74.015698,40.711525,1
2010-04-13 08:15:25 UTC,9.3,0,-73.969086,40.7871,-73.96899,40.760189,1
2010-04-16 12:45:42 UTC,33.7,1,-73.873033,40.774132,-73.976332,40.669444,1
2010-04-22 09:20:18 UTC,3.7,0,-73.985146,40.732237,-73.990706,40.724371,1
2010-04-16 15:15:11 UTC,12.9,1,-73.985285,40.773868,-73.997748,40.760897,1
2010-04-19 11:50:55 UTC,9.3,0,-73.988623,40.723343,-73.994391,40.745343,1
2010-04-13 10:10:36 UTC,7.7,0,-74.004708,40.741813,-73.999115,40.723145,1
2010-04-13 12:01:02 UTC,6.1,0,-73.966203,40.789697,-73.98154,40.778857,4
2010-04-23 08:53:03 UTC,4.5,0,-73.978805,40.785143,-73.97201,40.786391,1
2010-04-19 11:42:36 UTC,4.1,0,-73.999881,40.738631,-74.005904,40.736113,1
2010-04-22 22:58:46 UTC,20.1,1,-73.989855,40.74667,-73.879456,40.754614,1
2010-04-13 07:21:51 UTC,6.1,0,-73.98531,40.76839,-73.975058,40.757757,1
2010-04-21 12:36:00 UTC,5.3,0,-73.989062,40.748108,-73.990507,40.741952,1
2010-04-16 08:10:18 UTC,7.3,0,-73.991685,40.751306,-73.970688,40.758334,1
2010-04-23 14:48:43 UTC,5.7,0,-73.983394,40.741436,-73.994676,40.731702,1
2010-04-19 14:00:32 UTC,13.3,1,-73.981112,40.767682,-73.955492,40.744481,1
2010-04-16 17:19:26 UTC,7.7,0,-73.978098,40.753353,-73.982838,40.769241,2
2010-04-24 01:47:56 UTC,14.5,1,-74.00094,40.736795,-73.955165,40.72231,1
2010-04-14 00:07:02 UTC,14.1,1,-73.956795,40.718774,-73.995954,40.682136,1
2010-04-18 19:25:19 UTC,6.5,0,-74.003522,40.722664,-74.005986,40.735275,1
2010-04-15 13:34:34 UTC,16.1,1,-73.978367,40.736992,-73.936077,40.812105,1
2010-04-12 01:26:00 UTC,7.7,0,-73.992368,40.740318,-73.980012,40.764665,5
2010-04-16 22:12:51 UTC,3.3,0,-73.960505,40.761929,-73.963824,40.765448,1
2010-04-18 12:23:33 UTC,8.1,0,-73.98231,40.778832,-73.957718,40.776342,1
2010-04-23 10:57:55 UTC,8.1,0,-73.968714,40.799074,-73.962346,40.775449,1
2010-04-19 22:29:19 UTC,6.1,0,-73.990914,40.734154,-74.000114,40.747737,1
2010-04-18 00:46:26 UTC,8.5,0,-73.957291,40.774349,-73.980767,40.763512,1
2010-04-13 00:32:51 UTC,3.7,0,-73.988342,40.718396,-73.987079,40.712822,2
2010-04-16 19:45:25 UTC,15.3,1,-73.990471,40.771992,-73.982759,40.729721,1
2010-04-24 01:28:53 UTC,14.9,1,-74.007083,40.716058,-73.957971,40.717657,2
2010-04-12 23:14:39 UTC,10.5,1,-74.009782,40.726053,-74.007174,40.707072,2
2010-04-22 06:14:00 UTC,5.7,0,-73.992322,40.75842,-73.98504,40.745287,1
2010-04-12 03:41:32 UTC,22.5,1,-73.983722,40.760018,-73.861982,40.710205,1
2010-04-23 21:12:15 UTC,6.9,0,-73.976422,40.748083,-73.992365,40.753679,1
2010-04-14 17:31:31 UTC,6.5,0,-74.010751,40.718926,-73.999184,40.734868,1
2010-04-24 20:03:29 UTC,9.3,0,-73.985368,40.741552,-74.007613,40.741161,1
2010-04-21 20:48:15 UTC,8.9,0,-73.979966,40.748894,-73.959583,40.779208,2
2010-04-19 22:45:18 UTC,7.3,0,-73.995594,40.716901,-73.979956,40.743074,2
2010-04-20 18:56:05 UTC,8.1,0,-73.976321,40.761843,-73.97926,40.736485,1
2010-04-22 07:52:55 UTC,4.1,0,-73.9749,40.749442,-73.979779,40.750868,1
2010-04-16 19:44:19 UTC,8.1,0,-73.9736,40.784422,-73.954772,40.8075,1
2010-04-22 10:56:41 UTC,6.5,0,-73.977128,40.764048,-73.990417,40.756721,1
2010-04-21 10:43:42 UTC,7.7,0,-73.972495,40.75913,-73.985701,40.743899,1
2010-04-18 08:20:14 UTC,3.7,0,-73.953212,40.772515,-73.955314,40.776941,1
2010-04-16 02:59:42 UTC,4.9,0,-73.989181,40.72306,-74.000455,40.730036,1
2010-04-13 19:16:45 UTC,2.5,0,-73.979632,40.782038,-73.980291,40.782283,1
2010-04-21 18:57:41 UTC,12.5,1,-74.007547,40.725849,-73.974163,40.764742,1
2010-04-15 00:40:00 UTC,4.5,0,-73.968052,40.759777,-73.961547,40.772717,1
2010-04-24 15:19:55 UTC,8.1,0,-74.002101,40.729965,-74.005867,40.748459,1
2010-04-14 07:27:28 UTC,5.7,0,-73.983014,40.765015,-73.977422,40.753985,1
2010-04-19 20:00:33 UTC,10.9,1,-73.978827,40.724183,-73.995072,40.760374,1
